,8_2.5d_total,8_6d_total,8_7d_total,8_16d_total,zygote_sc,early2C_sc,mid2C_sc,late2C_sc,4C_sc,8C_sc,16C_sc,midblast_sc,earlyblast_sc,lateblast_sc,ES_sc
Agtpbp1,1.68089,2.2686225,2.5672050000000004,3.285175,330.97458,379.48404,229.81331,95.14142,30.513227,6.513969400000001,0.35231072,5.806262,1.6986804,23.75335,3.6812067
Ahctf1,17.22885,26.7934,25.95725,25.807250000000003,264.07095,294.23642,716.0371,905.7453,930.37604,290.52716000000004,270.67883,195.19542,150.66626000000002,180.5707,28.866581
Ahcy,144.4195,77.79175000000001,67.88525,87.5689,4.0304627,2.2132263,1.6030859,1.8075368000000005,8.534048,40.008907,50.481155,167.97752,120.76803999999998,93.16616,98.02969
Ahr,1.3693300000000002,0.9524495,0.8936124999999999,1.16813,41.162754,57.210636,8.789414,4.083251000000001,3.1536045,2.6747081,0.082952216,3.4709632000000004,0.123182364,2.3512151,0.9651501
Ahsa1,118.023,93.70245,143.958,80.47835,470.61835,435.4064,685.637,305.00143,225.5494,312.04642,350.33813,395.52164,501.00055,502.63,523.2989
Aicda,0.089114,0.0326059,0.0226204,0.0389295999999999,0.12255044,0.029427037,0.8675541999999999,2.318463,0.28018734,0.0,0.0,0.0,0.003044992,0.008294246,0.05704839
Aif1l,7.186845,8.229720000000002,9.21773,5.577965000000001,0.0,0.3787237,4.1142697,14.068685,20.159836,1.6128038,1.4091499,9.6758375,4.8386855,38.41727,3.7314115
Aig1,3.0948405,3.2471135,5.767850000000001,6.287694999999999,5.4008427,5.3686376,3.7520483,0.8194742,4.2986765,0.08361115,0.3722215,0.030130088,0.03173568,0.0,11.248803
Ak1,20.93152,10.18058,8.3299,13.78792,0.089442946,0.0,0.3271997,0.11748078,4.690323,0.14864206,0.0014214771,1.4728122,4.0550847,2.0277967,70.63309
Ak2,111.867,67.1635,61.80985,99.6624,114.20167,65.779655,40.25316,7.832597,53.26896,88.737724,124.661804,312.9766,273.93234,336.29922,297.5432
Ak4,64.69369999999999,38.636685,23.901375,22.364775000000005,205.25484,76.62525,80.61256,24.9084,141.24669,394.00095,460.20816,766.1728,478.73645,289.7851,26.001501
Ak5,0.0,0.0,0.0,0.0,0.10369653,0.0,0.0,0.00402899,0.0,0.0046450645,0.006705966,0.0028674593,0.0,0.026184198,0.0
Akap1,51.46515,37.3607,28.20575,42.03465,389.89923,350.60004,284.34534,295.38043,553.3179299999999,299.31226000000004,207.39412,351.94135,154.98,226.74748,41.986008
Akap10,7.687685,4.87504,6.58911,9.784959999999998,234.48262000000005,265.46756,138.20183,70.284775,38.835278,7.3447685,20.613724,20.575193,20.199747,14.561539000000002,9.976594
Akap12,69.60585,58.00115,43.814,112.2505,153.85449,152.39726000000002,134.73985,85.4454,84.68543000000001,157.75305,145.59923999999998,511.88376,543.94037,276.63028,76.31222
Akap13,0.0,4.413730000000001,2.5749155,1.518545,101.480576,73.20793,39.65415,47.286705,49.435215,20.52936,13.717351999999998,39.559795,23.23783,70.63309,2.0029037
Akap7,2.17475,1.19068,1.663125,0.0,122.62956,159.01662,112.74972,64.89494,29.223646,16.013838,18.896568,12.792036,9.443252,5.2062473,4.937245
Akap8,31.38775,39.94145,33.99325,21.1806,62.604565,66.45822,816.89307,976.3581,841.5916,378.40012,233.96727,314.90408,141.7996,198.53319,55.937717000000006
Akirin2,31.614600000000003,27.45515,26.33955,36.1237,1056.0571,1047.1833,396.74313,282.151,155.97588000000002,100.79339,93.83545,53.7708,46.175232,43.48993,38.45317
Akr1b10,10.08878,6.684705000000001,4.576825,4.9820325,0.9375326,0.5187439,0.91528016,1.3291905000000002,0.048939507,1.3593218,1.7487346999999998,58.40957,49.523575,60.494873,10.98609
Akr1b3,35.0613,0.0,17.6263,26.8873,0.020003997,0.013525846,0.0,0.0,0.0,0.01649795,0.0,0.01748214,0.0071502669999999,0.018143835,0.0
Akt1,6.651455,24.84245,25.90469,35.78505,329.83356000000003,285.89294,255.01845,146.74164,95.836586,93.63086,91.31272,97.526024,82.708015,164.33951000000002,10.649302
Akt3,4.783085,3.802545,3.70148,7.775865,120.45944,172.4821,220.9182,120.4801,25.466692,27.737537,21.902521,22.38421,31.04809,19.803885,0.27689123
Alas1,13.5945,6.270985000000001,10.15966,7.24325,38.030514,37.881523,106.0044,86.72816,370.4478,170.43309,101.96393,96.15798,184.92519,107.93443,26.74016
Aldh18a1,35.98695,29.973875,30.21034,58.3268,103.306,172.52551,91.66218,35.4713,2.600055,9.607722,1.5150993,58.272007,68.20464,86.84444,30.286694
Aldh1a2,1.5788350000000002,0.919214,0.5215045,0.1259675,1.1015853,3.9012916,0.47355893,0.0,0.0,0.058400102,0.9940265,0.007782728,0.0054733759999999,0.022754261,5.073171599999999
Aldh1b1,4.241285,0.619839,0.54847,0.3788435,0.0,0.11467403,0.47679868,3.8623421,0.0,0.35766998,0.0,18.019564000000003,0.93115884,0.00886717,21.113012
Aldh9a1,26.481250000000003,18.796,16.90785,19.89055,357.97995,494.9537,253.41533,119.27278,71.987,56.619556,66.58847,341.1285,284.80347,213.00139,50.645947
Aldoa,2086.02,723.1735,424.8155,524.73,235.68222000000003,287.5019,285.51236,234.22832,205.23135,682.16174,703.75995,2621.6558,3152.5999,2556.7917,3008.9502
Alg1,16.82295,25.689300000000003,28.71675,27.1296,1.547864,0.7167504,0.3953776,0.41792113,7.898355,10.801806,21.422035,6.2378235,26.611536,3.9197621,15.365188
Alg10b,2.939795,3.89619,4.9722100000000005,3.055815,152.53311000000002,76.40235,18.889997,17.510454,28.431858,7.057989599999999,5.9481745,6.841383,26.41808,12.487192,4.919076400000001
Alg12,4.9219100000000005,5.5002665,3.492445,7.329040000000001,15.36178,13.970089000000002,15.072465,14.510676,14.721368,25.945236,21.224886,29.989626,14.672933,36.771866,8.901852
Alg2,9.55056,15.9562,16.6047,10.8977,37.17837,9.147421,12.570233,10.1566105,32.355675,38.808754,29.890274,20.753815,22.742903,2.5010748,13.548637
Alg5,17.2257,28.51255,29.87385,22.52235,0.0,0.0,8.515275,7.821269,4.842288,34.55157,51.470284,112.24606,140.39952,61.197304,30.074074
Alkbh2,0.0,0.0,0.0,12.31895,17.751205,8.794084,10.874389,13.481081,21.629505,16.899763,18.019743,10.49978,23.658827,8.510622999999999,76.50631
Alkbh4,7.389405000000001,5.957859999999998,6.7611750000000015,6.027185,3.2858644,8.930358,63.517467,44.99716,31.27502,28.770540000000004,48.20511,38.041256,40.806583,23.40359,21.089539
Alkbh5,40.9983,33.814449999999994,27.8633,38.97485,969.87585,603.2135599999999,645.9748,323.92593,205.59103,64.50739,133.82376000000002,74.804794,119.60896,155.57676999999998,28.631296000000003
Alkbh7,18.48765,15.201149999999998,17.99396,0.0,13.013485,3.429768,4.5191264,7.598052,7.2534003,21.298069,29.224844,33.62757,59.958843,33.25027,96.83057
Ambra1,13.07614,12.912065000000002,10.458475,13.745255,211.50774,281.60516,86.47787,109.83855,109.62582,70.90202,67.65441,72.37181,50.456158,22.362804,9.926224
Amd1,0.0,0.0,0.0,0.0,0.5630980999999999,0.27375165,1.4588755,1.7324324,1.2022489,0.5488809,0.32871613,0.2069277999999999,0.07942851,0.11416538,0.0
Amd2,21.4948,33.51615,40.2337,16.4891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amfr,10.6239,11.696,36.9469,11.62395,282.35995,167.15532,79.561104,41.414684,26.694439000000003,6.611796000000001,3.4348407,34.803463,41.990715,29.272038,3.7200565
Amhr2,0.273982,0.1436684999999999,0.1692065,0.5913919999999999,0.0,0.4549122999999999,26.257257,101.54146,141.52927,54.918667000000006,48.12585,24.790123,54.839924,7.3594465,11.733108
Amigo3,0.236398,0.97477,0.0,0.0,0.0,0.015686631,1.1085296,2.3573728,14.541293,3.9835083,4.5193276,11.653826,0.05893552,0.4995416,0.12323607
Ammecr1l,9.913535,13.58905,13.88155,14.9156,416.92712,399.69067,575.97,1098.53,375.9968,334.4659,177.20508,89.10197,80.08085,63.54818,11.299134
Ampd1,0.1947134999999999,0.2073170999999999,0.1152844,0.102487,0.0,0.5251718000000001,7.649641,13.114215,8.103323,0.0,0.0133858019999999,3.0511904,1.9906667,0.15590182,1.001555
Ampd3,3.706369,0.72336,0.10135255,0.455383,125.59369,166.42678999999998,135.05723999999998,67.1509,13.731316,0.17810121,0.6154818,0.29766375,0.0049466816999999,0.009135216,4.4223714
Anapc1,0.0,11.255495,10.051905,14.421815,70.75126,68.1159,95.577,63.063347,65.4946,76.60972,123.95702,157.55324,154.18047,161.20592,12.496214
Anapc10,3.732365,0.0,3.2963400000000003,0.0,101.266205,110.68854,71.51334,68.9579,173.52861,324.81024,287.6073,232.73312,267.29547,213.21852,37.339005
Anapc16,6.46045,9.47594,8.138919999999999,10.27882,119.33718,89.56571,83.69334,95.89545,119.91136000000002,145.33151,162.08055,86.82221,95.67553,63.388065000000005,47.32372
Anapc2,31.8772,39.13225,39.5008,41.7222,61.18833000000001,69.83736999999999,27.408812,25.34686,62.95525,86.48402,90.17805,136.4003,69.45306,31.498362,66.43044
Anapc4,20.1409,21.2268,22.5058,19.51205,207.44437,245.06032,88.68871999999999,97.18412,158.82228,165.05907,172.45186,179.91743,116.91634,103.70346,52.56266
Anapc5,124.1413,56.1276,64.42060000000001,33.72665,128.93854,146.1554,118.38717,148.69933,310.94632,352.56625,272.094,231.64937,231.47583,223.1199,290.75427
Anapc7,14.35725,17.6306,16.87985,9.57835,72.76525,44.60692,57.068096,129.31216,251.64125,139.99142,112.99686,64.17429,46.014523,16.039427,53.025017000000005
Angel1,8.52817,3.66941,2.623675,4.86713,59.277985,63.819183,34.182873,13.972072,2.1589859,0.9967179,1.462603,7.765902,11.416523,0.5328649000000001,7.981352
Angel2,10.53526,12.630405,12.901445,6.27699,737.5465,751.6847,605.8769,323.73865,90.81126,22.978575,63.74032,38.538708,29.71988,24.19238,15.939155
Angptl2,1.190095,2.03278,1.71344,1.2172299999999998,14.637594,34.78287,49.428090000000005,2.2638254,0.009947071,4.608687000000001,19.050083,1.1157502,6.465133,0.7653358,0.40893385
Ank3,0.742725,1.1127319999999998,1.0283335,0.2161664999999999,21.071733,36.947254,4.3297696,9.022522,2.214354,0.01513751,0.003780146,2.5482254,0.7233556999999999,0.009477916,1.9320638
Ankfy1,11.500274999999998,22.17825,24.08615,12.1041,57.624626,68.70498,51.656887,67.83869,81.39766999999999,61.22802,79.98696,103.32996,85.36894000000001,67.63815,6.7706256
Ankle1,0.769055,1.1850445,1.7700900000000002,0.6588405,0.009426957,0.037390728,0.39528963,1.3727319,4.0885696000000005,3.8470523,3.976107100000001,12.064282,2.976136,2.638465,17.476414000000002
Ankle2,9.521795,12.279615,5.7243900000000005,12.98263,169.25818,132.1972,228.36127,274.5594,239.45203,95.72677,100.50666,55.62245600000001,70.43642,47.518974,20.195082
Ankmy2,13.7547,11.18215,10.556825,16.7467,10.527442,18.405186,30.297316,60.39972,154.97913,104.94201,101.59894,55.12004,76.605125,56.018730000000005,24.927649
Ankra2,11.15753,8.027355,7.7756475,14.02815,103.5589,116.07699,156.71562,69.78993,13.67735,5.8230352,12.484547,10.208096,4.6370807,13.530787,9.845803
Ankrd17,8.296964999999998,15.6582,19.0527,7.6636,1667.965,2050.86,1308.9822,822.4575,317.83008,326.05325,333.45837,279.70557,255.75157,293.94916,6.9843020000000005
Ankrd26,5.247840000000002,1.128356,2.23373,3.1403,38.09136,49.075504,39.17824,18.648453,4.656559,5.3869004,6.229191999999999,14.056056,3.066923,20.765356,4.973262
Ankrd27,19.787795000000003,15.0893,12.731255,23.25011,108.42966,132.38605,32.519886,7.851957,24.515951,14.255514000000002,22.191416,68.12965,46.92795,51.671997,25.74424
Ankrd35,2.4288765000000003,0.4096505,0.570786,0.25578165,0.0,0.10661546,25.111254,71.77747,39.64307,2.5105796,1.0437418,3.317704,2.3340638,5.564172,6.513244599999999
Ankrd39,3.2482165000000003,3.528955,3.263585,2.514925,0.0282808729999999,0.0,1.3200065,6.6106133,3.5231302,4.4263353,6.554303999999999,2.832284,11.788697,3.9310524,14.473887
Ankrd40,14.22025,21.479,20.7663,40.29255,129.1413,134.06322,151.79056,148.64326,138.98882,46.839577,28.484446,48.98512,62.604435,48.92246,6.566039599999999
Ankrd44,2.066045,1.514345,1.401,1.3452655,640.9977,778.4341,648.53314,417.4898,34.500824,16.664675,8.660063000000001,5.7227416,9.444912,4.456789499999999,0.8998777
Ankrd49,5.84093,7.2555,9.925255,2.468345,75.81822,83.309265,42.076874,31.014212,26.933933000000003,24.2241,19.283155,42.407284,52.023415,46.65842,20.236929
Ankrd6,2.5422505,1.741032,0.983115,1.515565,296.97656,232.7927,253.61961,210.40715,17.365063,14.726014,11.679353,16.789942,23.077227,17.594117999999998,4.6542010000000005
Ankrd9,4.7898055,2.3114355,2.0074915,1.9121,0.0,0.3039934,0.0,0.044507314,3.4797,3.4167635,3.9367182,0.90542835,2.453024,0.8069246999999999,18.690575
Anks4b,0.0,0.091942,0.1401278,0.0,116.341125,141.4989,32.893864,13.628993,4.783446,0.5016284000000001,5.786687000000001,0.22343008,0.0,0.3266504,0.0
Anln,22.47905,9.99769,7.915475000000001,6.4221,438.18832,539.4432400000001,204.30272,288.49976000000004,167.44236999999998,178.5435,190.3639,225.42494,197.97386,227.88762000000003,42.27892
Ano10,4.436204999999999,8.26491,10.210595,8.67855,113.04744,118.068436,66.33787,17.786892,3.9037154,2.5020885,25.4196,6.27644,10.0859,10.276722,0.61683893
Ano9,9.037785,2.028395,1.567115,0.9098450000000002,0.0,0.88451743,1.9263593,3.8091252,21.921396,84.490234,64.72211999999999,1.7759004,1.5359918,1.6476148000000002,7.6263304
Anp32b,161.76049999999998,235.485,180.827,135.404,516.4012,281.79715,534.9930400000001,648.2004,494.35983,515.0611,379.50015,255.84439,337.96933,270.60623,864.7187
Antxr2,0.2471005,0.8504455,0.8507564999999999,0.6068605,85.73751999999999,135.10759,102.285645,17.931581,2.1285133,0.5607544,0.0144165919999999,0.16041736,0.0,0.008282338,0.0
Anxa5,16.8179,34.028949999999995,40.4884,72.85095000000001,1.4249071000000002,2.8049142,0.20599586,3.138794,0.008437244,3.7702467,0.2786414,13.263248,10.613985,8.020973,10.444212
Anxa6,26.8161,18.561035,14.005115,42.61155,52.70916,38.44784,14.647027,10.948065,6.222305,11.02433,5.2276125,179.3654,126.72461,305.39316,51.014862
Anxa7,43.42835,19.08025,25.465935,35.59345,2084.639,2510.368,932.701,392.76215,150.15927,144.77002,170.60281,303.6271,336.82266,249.99461,70.86352
Aoc3,0.5693900000000001,0.3276215,0.2432315,0.276294,0.0,0.0,0.6466086999999999,6.734168,0.0,0.008559375,1.2281201000000002,0.030999077,0.0,0.39989313,0.17843167
Ap1b1,19.6881,26.76515,30.01715,29.2417,199.45934,241.91864,61.849323,88.32623000000001,139.5815,132.84732,106.24952,123.307816,90.223656,108.36914,30.277206
Ap1g1,26.45092,30.4201,34.9074,18.11726,113.53206000000002,106.74897,77.93182,164.88156,220.90111,181.10527,184.25555,245.46442,187.9939,202.12257,12.769024
Ap1m1,35.0594,45.06235,46.23295,10.87415,130.82622,162.70139,61.726257,87.11438000000001,86.54793000000001,35.47075,42.095757,81.04737,80.945984,64.22654,59.21569399999999
Ap1m2,1.3598495000000002,8.32457,11.231255,6.639555,105.8536,118.85004,26.06751,41.51361,61.71604,107.92486,140.00089,125.69915,232.2894,186.8913,11.750156
Ap2b1,43.60255,33.4337,17.519695000000002,44.61611,70.382126,68.54993,64.90612,52.323456,53.501137,56.54436,46.632675,118.45715,119.467865,147.54662,17.99278
Ap2m1,50.1064,46.361,13.67565,31.9252,73.47416,97.41005,53.71137,44.179436,126.49839,321.90802,355.4415,427.05313,359.59103,505.63373,199.81793
Ap2s1,73.07939999999999,79.92175,83.4574,106.62485,9.261292,6.946122,2.4633079,1.5088675,6.401364,40.143986,57.24103,64.4111,77.816574,124.17595,315.95844
Ap3b1,27.3607,32.68470000000001,30.4564,31.31825,100.25795,144.30222,129.73885,83.650475,92.9978,109.07483,115.43957,254.8349,194.71257,185.20587,35.715286
Ap3d1,19.06985,44.93645,42.3945,36.93405,102.042496,96.72874,115.53669,161.24751,142.03056,190.35501,191.08359,222.46382000000003,191.87196,166.99194,31.996582
Ap3m1,3.7000349999999993,2.684265000000001,0.0,6.203715,325.25458,434.444,160.38263,77.926285,52.40967,73.78003000000001,78.34499,75.59268,98.79087,134.47499,25.909418
Ap3m2,2.88094,1.29346,0.886134,0.74491,119.075905,126.080536,16.390657,16.353416,7.1081595,0.25250682,0.0,0.3330491,0.40103233,0.0025197447,6.027199
Ap3s1,21.1703,24.94265,24.87195,35.58045,32.68639,29.598312,40.056988,9.139635,14.44633,8.602418,12.655246,6.5137067,10.761859,31.566216,42.81368
Apba1,0.0,0.3646444,0.721961,0.0417678499999999,8.740942,9.01883,5.0035940000000005,5.926485,2.9143147000000003,0.06930809,0.06222842,0.017087633,0.0073149162,0.0038889681,0.0
Apba2,0.61042,0.320967,0.232158,0.4287944999999999,43.77668,54.298176,21.99275,27.268997,0.2886915,0.0,0.07329839,0.12819985,0.0056167548,0.012295601,1.4255177
Apbb1,13.8647,12.9455,10.84995,5.1838,39.226482,23.811825,16.3801,7.324224000000001,1.521017,14.724874,4.392445,34.208836,34.6714,18.328007,6.170634
Apbb2,3.8434185,3.701545,5.25307,5.66916,54.66672,52.083138,27.82607,32.814440000000005,41.544643,27.071344,14.918409,36.25404,28.769304,25.628178,3.9832501
Apc,4.320505,5.276815000000001,4.932905000000001,6.06232,449.06543,598.5433,1000.32324,672.2916,245.36649,60.650932,68.0267,122.701065,135.2601,131.78302,2.9433784
Apc2,0.0,0.0,0.0,0.1269125,1.0655796999999998,0.4575797,8.746079,9.040721,7.5972586,2.2542272,0.22520542,0.029880617,0.06946572,0.10573766,0.14245649
Apeh,19.31115,19.9167,17.488799999999998,6.91795,43.608772,49.45531,16.95395,6.2461944,11.270533,16.994432,14.014165,70.55794,34.681946,31.557655,43.35312
Aph1a,15.646195,25.59629,15.31163,16.09675,18.501545,10.596217,18.15368,10.947418,5.214793,5.055839499999999,6.307047,12.923203,10.506937,8.278475,22.848425
Aph1b,0.8307995,1.196415,1.20958,0.82056,21.362156,30.2447,8.020107000000001,6.874480999999999,2.4115357000000004,0.59142935,0.0813533999999999,4.445833,0.8891604999999999,0.9508151,0.041818827
Api5,61.97839999999999,52.30235,52.81225,53.23775,214.55475,207.11743,149.7704,73.88265,168.43352,251.38919,308.79532,263.5134,295.78067000000004,283.38977,107.29738
Apip,19.63637,15.673415,14.54258,13.701965,119.26765,90.97744,53.26884,22.547028,29.553928000000003,31.290442,38.807293,47.42267,51.46166,49.13251,66.65529000000001
Aplf,3.23719,1.93985,3.136274,3.1442870000000003,73.03901,93.317276,25.16507,13.665225,7.749755,6.1508536,5.056118,13.000715,21.850264000000003,9.74251,11.140709
Aplp2,107.37205,81.15075,84.4462,49.0114,165.56622,124.18054,317.68124,356.00037000000003,211.53639,99.14121,118.28474,318.98602,316.7667,215.8589,144.38976
Apobec1,2.85976,0.99213,0.8861375,0.502675,0.21004197,0.0,0.02332445,0.9532467,0.008755854,4.054555000000001,0.20576186,0.17852241,2.2841282000000005,0.0461744029999999,4.537268599999999
