,8_sc,zygote_sc,early2C_sc,mid2C_sc,late2C_sc,4C_sc,16C_sc,midblast_sc,earlyblast_sc,lateblast_sc,D.EPSCs_sc,L.EPSCs_sc,TBLC_sc,ES_sc,2CLC_ref1
Anks4b,0.02071954,116.341125,141.4989,32.893864,13.628993,4.783446,5.786687000000001,0.22343008,0.0,0.3266504,0.0,0.0,0.080938816,0.0,0.0
Ano10,3.7528725,113.04744,118.068436,66.33787,17.786892,3.9037154,25.4196,6.27644,10.0859,10.276722,6.667287299999999,2.9300182,2.192809,0.61683893,1.2623
Antxr2,0.3594158,85.73751999999999,135.10759,102.285645,17.931581,2.1285133,0.0144165919999999,0.16041736,0.0,0.008282338,0.0,0.0218816679999999,0.39950415,0.0,0.0604261999999999
Ap3m2,3.767552,119.075905,126.080536,16.390657,16.353416,7.1081595,0.0,0.3330491,0.40103233,0.0025197447,18.377203,19.126726,1.7609962,6.027199,1.63174
Apba1,0.35819465,8.740942,9.01883,5.0035940000000005,5.926485,2.9143147000000003,0.06222842,0.017087633,0.0073149162,0.0038889681,1.1657075,0.69312495,0.29430625,0.0,0.0816318
Apba2,2.698327,43.77668,54.298176,21.99275,27.268997,0.2886915,0.07329839,0.12819985,0.0056167548,0.012295601,0.5920439000000001,0.24138859,1.2952305,1.4255177,0.2983119999999999
Aph1b,2.0525186,21.362156,30.2447,8.020107000000001,6.874480999999999,2.4115357000000004,0.0813533999999999,4.445833,0.8891604999999999,0.9508151,0.4791157999999999,0.12867253,1.7047835999999998,0.041818827,0.154989
Apobr,2.4267573,0.034742594,0.0,1.9238099,1.8612553,0.420281,1.0945280000000002,5.800446,10.731009,19.566046,2.0515418000000003,4.4264470000000005,2.4254124,0.75740373,1.82816
Apoe,200.4939,1.587235,0.34355667,1.1394733999999995,3.126541,9.612203,9.874426,25.049417,30.148415000000004,13.891989,5175.1665,3024.4536,720.29486,1843.3132,862.898
Apol7d,1.8314669,0.11513737,0.50376314,0.16645962,0.011597049,0.0,0.0,0.32350498,1.001568,0.0038889681,2.0308788,1.1316258999999995,0.68919045,1.1167128000000002,0.0
Aqp8,3.3077958,0.0,0.0,0.0,0.0076407148,0.0,0.0,156.48639,221.0931,195.84612,0.032460533,3.9091341,11.127743,0.0,0.0339475
Arhgap12,18.604498,497.69345,501.70023,353.72665,255.3446,108.61079,21.890497,47.49161,64.125084,51.265587,39.42203,27.065964,16.898623999999998,11.044925,3.916770000000001
Arhgap26,2.0736754,56.118793,59.16776,36.433132,9.989826,2.8173509,3.1118634,2.0716012,0.53842276,1.5332028999999998,1.2214336,2.2346988,1.053297,0.44893622,1.046729
Arhgap28,8.597339999999999,581.01465,484.36157,147.96288,64.21330999999999,13.044721,2.9357574,5.184702,3.689717,15.538619,5.6509523,7.434491599999999,5.1675363,2.5391037,3.50987
Arl6,13.628618,52.957268000000006,62.07508000000001,33.73389,13.210939000000002,5.583885700000001,3.5972474,3.2425392000000004,0.08836739,9.732649,50.835884,42.216984,37.45559,38.78344,11.1368
Armc2,1.0990486000000002,44.507557,58.604282,20.740303,4.827342,0.051688813,0.5574123000000001,0.122477345,0.7026918000000001,0.29771572,0.26660296,0.12101802,4.595806,0.5137546,0.0542302
Arsb,2.842001,10.561015,14.512323,6.02414,2.9345338,1.1222221,0.29984334,0.23781376,0.17019926,0.0080390535,0.68010163,0.82019264,0.7377477,0.7766695,0.180572
As3mt,13.950933,3.984578,5.645052,2.3230374,0.31237713,3.1795018,39.8405,118.764725,131.57056,74.13003,36.76791,31.129608,11.471201,20.969202,9.39529
Asap1,27.296759,56.446312,89.63579,113.30726,34.591084,24.7986,4.544457,18.764587,7.3666806,6.0965166,13.698168,11.214279,22.735126,7.283188000000001,5.609514
Ascl1,1.8711799,0.0,0.0,0.0,0.0041753883,0.0,0.0,0.0,0.0,0.019252555,0.40278986,0.0,0.072460204,0.0,0.133763
Ascl4,0.5361616,0.0,0.18823957,11.811923,6.361141,0.018346446,0.09744045,0.0019130843,0.0,0.0,1.3026856000000002,1.2486438,0.25261462,0.7681116,0.22793
Astl,0.035281405,165.87085,116.29166,48.521503,28.657187,35.884890000000006,5.439078,1.0300974,0.0,0.0,0.32425207,0.14999656,0.0466370059999999,0.0,0.0
Asxl3,1.2768152,32.321846,26.354708,35.500698,33.301285,1.541796,0.19302727,0.055462062,0.003217152,0.0,0.42490008,0.55305403,0.62198484,0.076513395,0.0720033
Atcay,0.18711767,0.0,0.09411979,10.223403,35.950783,22.366703,0.0,0.0,0.0,0.0,0.95279104,0.57203627,0.2697034,0.43147433,2.49527
Atf3,27.957214,1.1036208,6.4352865,1.8261918,0.36554733,0.0,0.002791605,0.6717694000000001,0.00216951,0.011038035,7.425178999999999,1.3866233,15.83912,2.7768564,0.932758
Atg4c,3.1171424,6.1536617,8.96481,2.3834476,3.8750255,3.419043,3.088438,28.796673,16.605816,22.380022,11.719333,5.367326,1.9940504,9.006826,1.518005
Atl1,1.6639334,122.829834,146.72382,31.899368,14.930623,1.3681248,7.3962917,2.709735,2.3639197,3.2274580000000004,2.7729478,2.4562201,2.9733796000000003,1.5865208,0.0
Atp10a,1.7877575,0.92885447,2.0941715,0.0148868235,0.01909122,0.0,0.0014214771,0.00367563,0.45290554,0.20758994,3.2077994,0.2972486,0.2859288,0.44189867,1.6457400000000002
Atp8a2,0.6458862,1.131635,0.9815767,0.014880185,0.030751076,0.74049443,0.0,0.0046729976,0.0024809067,0.0,0.027527096,0.2160847,0.4025739,0.0,0.1731609999999999
Atrnl1,4.219026,10.9184065,17.164978,18.432705,2.3831246,0.018606897,0.7463939,4.3784413,3.6874406,2.090581,3.031181,1.717175,2.0343878,0.9704226,1.85679
Auh,23.114065,115.8011,128.23193,21.334158,7.6148314,3.887128,10.618352,11.177344,8.827296,8.979674000000001,55.93731999999999,38.325394,42.721046,37.313957,6.174919999999999
B4galt2,3.0662923,69.82956999999999,67.3759,29.036255,21.772484,1.2449132,0.0,0.42308056,3.1647243,2.255833,7.2450576,4.5545225,2.4436047000000003,3.149715,3.37034
B4galt4,3.6346498,108.5145,174.11177,75.73111,25.52214,3.1577258,0.0457720229999999,2.1722627,2.4264693,0.16367002,6.7767,3.8437905,5.4459524,5.992832,1.154405
B9d1,35.48657,137.17441000000002,93.607796,117.768654,16.497301,7.426425999999999,4.629161,13.831601999999998,23.255627,26.859545,105.532814,127.8086,62.407,57.47275,16.7443
BB287469,41.57386,0.090776645,3.133781,482.61166,293.62912,17.108747,0.24132232,0.50345695,0.06117921,0.16551343,0.0,0.0,1.1761552,0.075449646,6.76742
BB287469,41.57386,0.090776645,3.133781,482.61166,293.62912,17.108747,0.24132232,0.50345695,0.06117921,0.16551343,0.0,0.0,1.1761552,0.075449646,6.76742
BB287469,41.57386,0.0,0.016382005,0.74237823,0.6043430000000001,0.05948349,0.0,0.0,0.0,0.0,0.0,0.0,1.1761552,0.075449646,6.76742
BB287469,41.57386,0.0,0.016382005,0.74237823,0.6043430000000001,0.05948349,0.0,0.0,0.0,0.0,0.0,0.0,1.1761552,0.075449646,6.76742
BC080695,358.68616000000003,0.0,3.6213894,131.93596000000002,78.2033,5.4392247000000005,0.14248036,0.008053595,0.00216951,0.0044052782,0.0,0.0,40.75385,0.0,1.18411
Bach2,2.5108836,54.327766,66.82513399999999,7.61418,10.443501,0.511208,2.5784402,0.124903664,0.051268987,0.075048335,1.2282971,0.18426564,1.5833527,0.5579818,0.20132
Bahcc1,3.6336884,0.652165,0.94807994,0.8296085999999999,0.06810782,0.0,0.20339988,0.018890701,0.70013523,0.0110055655,2.3117406000000003,1.4041467,3.6094537,4.104321499999999,1.2384540000000002
Bbs7,4.9020557,6.960254700000001,12.232204,11.118293,2.6457112,0.0,0.63544226,2.6668687,0.007846085,0.29955897,4.8259916,3.2068124,1.7520852999999998,1.8818614,0.8495469999999999
Bbs9,6.238906,51.04565,65.69564,47.58313,22.169622,22.124239000000003,4.719433,16.75704,12.675875,2.0625098000000004,23.422184,15.68613,3.7883568,2.6811047,7.019311999999999
Bcar3,11.410336,195.85843,219.52922,56.39925,28.888645,1.1385633,0.006094584,3.816574,1.8463379,3.4392574,47.131344,40.87631,9.617184,19.145517,8.79424
Bcas1,2.1119957,105.02341,199.1933,31.956345,25.939102,0.86677045,0.02755823,0.0901621359999999,0.0,0.0119370769999999,3.2499626,3.1779385,2.8899155,4.2118835,0.0
Bcl11a,0.29315725,0.020003997,0.029494949,1.9008824,0.04841294,0.032481942,0.13990264,0.32704544,0.07790523,0.048879277,0.42267913,1.0655302,1.6157595,0.09467837,0.5274419
Bcl9,8.508712,33.3481,44.09434,18.190771,15.282685999999998,11.2549715,5.821341,0.14116636,0.7467550000000001,7.913202,5.665294,4.9769225,8.336554,4.391043700000001,4.40828
Bend6,2.3775814,3.8126676,2.052911,1.7103043999999998,2.5020585,0.4847358,1.4628219999999998,1.2679635,1.0339125,0.0,2.150367,0.6423270000000001,0.88638794,0.0,0.3565232
Bhlhe23,0.18949181,0.0,0.0,0.37618086,0.0,0.0,0.0,0.0032858722999999,0.0,0.0049293204,0.0,0.4040405999999999,0.24811241,0.0,0.0751506
Bhlhe40,3.9515831,28.263820000000003,32.818756,18.285955,12.3792,0.702865,8.164738,37.216747,12.845299,36.04405,259.20215,10.43985,34.297325,21.17455,15.0363
Bik,2.498785,8.476414,8.207752000000001,6.032430000000001,2.826796,0.0,0.28996587,8.847266000000001,1.6252707,3.8419762,4.752276,7.2070284,4.6844983,2.4335194,1.32696
Bivm,4.62641,21.066572,28.90051,20.799072,5.1298985,0.04423082,0.056850858,7.859899499999999,2.6008399,0.13148104,23.961145,13.597286,2.8084974,7.896439,2.671499
Bmpr1b,0.9105657,109.56053,94.16109,41.916157,24.183735,4.314092,0.30028513,0.5938758000000001,0.049779747,0.06897693,0.2068465,0.097405344,0.4197025,0.0,0.0523237
Bnc1,0.33409953,195.83195,306.58997,112.10675,61.592278,13.384172,0.006094584,2.8950784,0.0047712796,0.0,0.0,0.0,0.28573254,0.0,0.0
Bnc2,1.4809546,269.12766,343.96036000000004,262.96765,114.83315,21.373281,2.544869,7.270544999999999,0.030299075,0.74504447,4.503349,8.698439,2.1607356,0.7695017,2.04328
Bpgm,11.791274,1446.1017,646.7735,132.94766,41.243385,14.638525,20.358128,5.7089157,0.22783571,6.0657744000000005,32.10624,28.922798,16.735144000000002,18.532114,13.83492
Btbd2,35.52584,372.79916,336.70917000000003,230.39668,109.90945,27.71495,40.898285,9.328058,4.5418143,8.882369,89.340126,50.9537,18.995674,24.41895,48.2255
C1qb,1.1420952,1.98276,0.6731918,0.0,0.268413,0.0,0.0,0.0028674593,0.0,0.0,0.0,0.14316016,0.44479677,0.0,0.0
C1qtnf2,0.31006593,0.0,0.0,0.044660475,0.0,0.0,0.0051532686,1.4229306000000002,2.7724648,6.2873535,0.033736892,0.057736434,0.34284958,0.0,0.0431416
C2cd3,8.3927965,158.5137,168.20334,246.61969,121.85187,68.45116,8.647891,17.977034,23.094524,8.163269999999999,7.919633,7.9196196,10.22031,3.122296,5.80996
C87499,0.27703887,1749.0698,2198.5747,322.0955,122.44236,12.706514,154.48341000000002,4.495659,0.004173407,0.018535273,0.0,0.04310678,0.1669369,0.0,0.0267794
C8b,0.2693003,104.49441,122.48895,31.250689,14.420576,0.6806466999999999,0.74511045,0.81302005,0.5606787,0.20476405,2.970076,0.8166741999999999,0.40453056,0.084198385,0.189432
Cacna1h,2.550333,50.464275,43.491547,38.577213,37.470963,14.233426,0.45904502,0.0203187,0.007283145,0.004349154,1.1455438999999998,0.07707585,0.991735,0.40295038,0.41896
Cacna2d1,9.769746,10.873611,14.147162,29.763422,10.8824625,3.7091944,0.25672472,1.7561805,0.00216951,0.014176625,1.3209243999999998,0.9379376,3.0592406000000003,0.531908,0.520446
Cacna2d3,1.1431998,20.253836,16.444502,10.393458,2.320741,0.06562183,10.480951,0.03591534,0.0,0.0,0.13087517,0.1674398,0.93148404,0.37367162,0.102247
Cacnb2,0.37773794,17.437115,15.620754000000002,8.668883000000001,6.02493,0.18028226,0.0,0.011469837,0.0035032919,0.0,0.038296677,0.12760931,0.14642702,1.758559,0.0930923999999999
Calb1,1.167547,4.5205545,5.877389,18.497,1.8515917,0.0,0.0,0.0,0.0,0.0,1.0065869,0.0,0.7632220000000001,0.0,0.0980526999999999
Calcr,0.54008573,0.6795958000000001,0.0,0.06997334,0.016810412,1.2204274,0.9780168,2.5026066000000005,0.3089842,0.26784104,0.3918029,0.29392508,0.16000958,0.0,0.0532936
Caln1,0.15432388,98.33722,85.32618000000001,48.56213,18.402283,15.9701605,0.0293151,0.80998623,0.0176412689999999,0.016282462,0.15310447,0.0,0.102933064,0.0,0.0210682
Calr3,1.3194559,16.613214000000003,15.894962,9.55142,6.881350500000001,0.5372685,3.2605037999999995,2.1133115,3.7826653,1.6486125,5.39464,5.2701983,0.6396138000000001,2.4531224,1.115385
Camk1d,6.300196,44.52468,35.996140000000004,20.310171,4.811328,2.4252737,0.011010097,4.46173,0.006095028,1.2975311,7.943445,8.573551,6.7416945,1.9756101,7.12173
Car10,0.057435144,20.588247,24.637678,7.442539,3.9434543,0.38592583,0.0043673776,0.048062544,0.018921485,0.009325545,0.0,0.0,0.1020075,0.015696036,0.02364922
Car14,0.014069957,0.0,0.22155711,0.02332445,0.006147075,0.0,0.0,3.204711,1.1947985,3.4799614,2.479854,0.7658175,0.7819783,0.4608741,0.0
Car8,3.7090735,10.577996,10.430948,5.811132,3.9282215,0.0,0.11065633,0.7576331000000001,0.04555904,7.875903,2.8708942000000004,1.1047972,1.6765949,1.0139319,0.0781422
Casc1,1.5932399,4.548100499999999,11.946862,4.5630918,5.123492,0.0,0.038750254,0.0108044719999999,0.0,0.01575108,0.32620248,0.19447958,1.4100851,0.0,0.0
Casp8,7.648217999999999,293.47348,195.3185,14.368228,0.47731456,0.0,28.710491,0.25325108,0.0019700842,0.0,0.7285123,1.9894861,4.12329,1.3731515,0.275436
Casq2,0.018311672,0.60005105,0.54038894,0.012415192,0.003650579,0.0,0.0039804485,3.5804582000000003,0.0023856398,6.473314,3.716379,1.5527694,0.73653305,0.2786784,0.129559
Cbr4,25.728025,3.8738968,3.84617,0.0148868235,0.43543124,0.010337763,0.39818752,32.9046,31.327507,27.316717,32.291786,32.410202000000005,11.02622,14.584995,6.1976
Ccdc122,6.879375,28.805157,37.768772,6.2329316,1.0572431,0.0058547813,1.0078766,0.055195678,0.0,0.19252555,0.5863364999999999,0.82781273,6.801301,1.2264085,0.2045816
Ccdc14,9.115377,324.89322000000004,436.96573,87.127686,40.439793,13.865778,15.754949,44.500053,44.580906,21.044073,26.754974,22.382141,10.408456,14.651006,5.0809
Ccdc141,2.0176346,12.721439,17.0823,7.484673,1.694939,0.0,0.0,1.8505925,0.0,0.19332908,3.1121075,0.6358855,2.271645,1.5078967,0.443551
Ccdc158,1.7839381999999997,3.9316368,1.5190603,2.0744283,0.3203357,0.0,1.6943789,0.05584531,0.56792945,0.0,0.4115287,0.6244041,1.2398198,0.0,0.0906302
Ccdc18,24.782036,58.469463,75.581024,70.02242,65.7258,21.028568,21.657408,65.67141,68.01606,43.649544,10.762285,9.089372,11.848622,5.4377437,2.57138
Ccdc60,15.015289,7.024013,5.522139,4.6608996,3.918346,1.1186801000000002,3.581891,1.3819658,1.85993,0.0,1.4665406,0.42184705,7.556276299999999,0.8001418,0.297039
Ccdc62,13.164502,13.010336,15.916762,2.0223017,1.5970314,1.7344104,0.042027205,3.3333154,0.5136373,0.73795205,0.99017733,0.8689896999999999,5.314002,0.72743726,0.424075
Ccdc69,0.14855437,653.99725,614.15405,50.194996,15.65231,0.92116016,1.064826,2.25346,1.9213657,4.8039865,0.6223504,0.072634794,0.10398498,0.0,0.107319
Ccdc73,6.157305,26.04406,29.630154,11.384509,12.641345,5.07991,11.9329605,17.478638,12.03227,31.200024,3.8924863,2.0648243,2.139579,1.0993392,0.0
Ccdc74a,0.880441,9.955005,3.1235037,7.400952999999999,3.301757,4.9084463,1.5269384,1.0858561000000002,0.086836755,3.495621,1.430619,2.5249732000000003,2.669686,1.1080449,0.0
Ccdc85a,0.7850081,3.9643588,2.6438901,0.17617027,0.0726656999999999,0.0,0.02946804,0.0120887139999999,0.3193248,0.14874683,1.4002268,2.2882664,1.7444153000000002,0.36661184,0.783759
Ccm2,27.491467,0.56242967,1.845827,0.9922754,5.341229,9.286131,3.0535128,15.2054,10.472759,42.013103,23.557095,38.10809,56.772503,35.36978,19.65272
Ccnjl,9.319961,0.15083131,0.89546955,98.28416,37.38801,0.162895,0.0024382933,0.0019130843,1.5547557,0.9209798,4.304206,3.720059200000001,3.1749444,4.3300805,1.82403
Ccno,9.2595415,587.0362,487.85623,89.27613000000001,71.75516999999999,34.90849,2.300322,0.34549135,0.0,0.0,2.9856975,9.308975,2.9155580000000003,0.7075872,5.41047
Cd109,0.74294376,0.0,0.0,0.0,2.9818835,0.0,0.10830532,8.537732,9.978032,17.299879999999998,1.1402999,2.4176424,9.187091,0.08165685,1.23026
Cd160,0.07360918,57.80923000000001,60.504684,17.37465,9.901247,0.7938752,0.3540592999999999,1.6347045,0.2316711,0.0,0.4083904,0.41225412,0.12048852,0.0,0.0772151
Cd200,0.68103695,33.344025,23.543688,10.0708885,2.5479786,0.0,0.0561211999999999,8.277321,0.7918098000000001,9.418835,0.121852405,3.3451357,2.5340576,0.040049084,0.108519
Cd300lf,0.54259807,13.431279,21.198236,4.471899,0.5196359,0.019687494,0.014705346,0.17129011,0.5219599,0.20504874,1.454388,0.73871154,1.2470492,0.06308611,0.0995694
Cd36,1.1426991000000002,10.766782,17.259365,0.10718528,0.3109184,0.061647158,0.0107724,0.06939594,0.008410875,0.008876855,0.0,0.1357494,0.9811021,0.020836115,0.0408702
Cd69,0.0127589789999999,0.27794075,0.0,0.040415462,1.9394319,0.0,0.0,0.0022419007,0.0,0.0,0.0,0.06568598,0.1940254,0.0,0.0
Cd7,0.0609949829999999,74.18453000000001,65.8132,25.737467,10.619464,0.06135348,15.275812,0.41051137,4.283126,0.27955237,0.9612947,0.3030667999999999,1.1311377,0.0,0.519364
Cd79b,1.5824115,0.0,0.0,0.0,0.059865117,2.1747153,0.013791885,1.1079947,1.9313482,1.9296913,14.777595000000002,2.7658515,4.179625499999999,5.069116999999999,2.35892
Cdc42bpa,16.43114,113.56216,136.53998,60.583347,50.144524,32.1814,23.881163,21.161802,23.76989,11.13133,3.8929372,5.451795,10.905387,1.7081053,1.505646
Cdca7l,10.751052,48.614513,109.85984,39.43812,25.19268,4.670214,0.31328842,0.28337464,0.51770306,1.2099305,44.364456,32.75519,6.375671400000001,19.687584,9.42743
Cdh17,0.025728444,11.413521,28.636555,21.020105,21.168983,1.975487,0.003047292,0.10108015,0.0026600459999999,0.0,0.0,0.18158993,0.12652986,0.0,0.0
Cdh2,1.1759102,53.81737,48.530735,7.2128415,7.3900642,0.97412366,7.9555755,4.364184,2.0167387,20.633423,1.4270457,0.5465306,15.338579,1.7609217,1.12155
Cdh4,3.6325889,36.52048,29.208302000000003,19.146055,10.894163,4.006784,0.04530244,7.931348299999999,1.8419408,1.2360731000000005,2.9202630000000003,3.3244507000000003,2.4521105,0.0,1.62608
Cdh8,0.2984962,15.207020000000002,15.369234,4.863007,1.1297939,0.005721134,0.01554082,0.018638935,0.014953662,0.012787855,0.0,0.20334406,0.09985261,0.00895997,0.0440821
Cdk15,0.22125986,3.3567488,6.679052400000001,3.8439016,0.23827629,0.008399376,0.003780146,0.035859637,0.0,0.0,0.0,0.7996765,0.19713487,0.0,0.001553334
Cdo1,6.984002,294.87363,337.30573,157.92613,40.41883,5.606227,3.2129004,4.428423400000001,4.9936967,2.1208355,33.099457,15.811565,2.2908833,20.16406,2.29318
Ceacam20,3.347862,116.08841,75.09219,74.86955999999999,35.537193,2.8210406000000003,12.233356,12.402433,0.7885711999999999,0.22797388,1.6512131999999995,8.715219,4.032712999999999,4.358459,0.0
Celf2,5.99282,216.89873,127.8728,88.97718,40.842304,19.533453,21.539724,37.958725,37.574547,56.139187,2.7014441,0.45876312,11.209352,0.37086594,0.1955869999999999
Celf4,3.5576434,0.0,0.47740754,0.24726295,1.5139295,0.030047046,0.5404646,0.31366217,0.00982251,0.88381994,5.629321,2.7890007000000003,22.392775,3.1742659,0.907785
Cep55,53.239323,242.50574,380.46228,168.83693,70.53184499999999,47.829533000000005,22.092688,58.381287,47.487194,43.310318,79.05246,110.41992,51.188984000000005,46.783443,32.8888
Cetn4,5.3365183,5.362305999999999,9.304538,5.9916472,0.025842264,0.008399376,0.004156261,0.42344415,0.15999588,0.28095755,0.2244806,0.7305862,6.514937000000001,0.75128084,0.25393
Cftr,0.3046357999999999,14.348153,6.519971,12.141753,2.650759,0.16632387,0.0031999059999999,0.017276859,0.0,0.0,0.004967032,0.01618489,0.18356392,0.0,0.0
Cgref1,4.415572,0.0,0.051383797,0.0,0.036087938,3.7160969,7.974330999999999,2.9570525,6.7283673,0.6176156999999999,7.217521,9.990379,20.620401,3.0354362,5.7068
Chac2,9.217303,73.376816,132.9689,12.934907,1.6401703,3.866738,0.6495358,4.1996746,8.361728999999999,13.265428,10.192862,7.430007000000001,7.292776600000001,11.577508,1.256288
Chd9,24.33505,160.00446000000002,185.48857,133.71472,68.490616,22.581652,5.4726133,24.013603,13.537356,15.559745,17.939220000000002,23.65382,19.760578,1.915695,0.0
Chn1,19.976334,140.6524,168.6991,116.65226,24.048252,8.847833,24.782608,7.924410000000001,9.11997,5.179539,8.982321,13.805449,5.289445,6.342898,3.56649
Chrm3,88.69606999999999,11.070032,5.182321,8.294841,8.849464,0.5214907,0.0,0.012752865,0.0,0.0,0.02039111,0.30405134,8.798599000000001,0.0,0.411155
Cidea,15.966363,0.0,0.015686631,1.7910633000000002,0.0,3.4764574,18.421476,12.737842,28.407972,29.901722,2.8401008,9.783121,24.163548,14.158864,0.8597040000000001
Clip4,8.272601,15.280555,7.7671714,13.871376,1.652552,4.513967500000001,0.0020955335,0.017204756,0.008667254,0.025787143,6.223181200000001,4.847352,13.069687,4.0865426,0.356392
Clvs1,4.6650944,20.329704,9.766109,1.1287698,1.6710904999999998,0.0058476524,0.0,0.091352835,0.018640071,0.0,0.0,0.6502300999999999,0.11729507,0.0,0.0
Clvs2,0.47399992,86.18955,120.84255,90.72335,31.870838,3.0017810000000003,0.019755952,0.30570474,1.310287,0.037922066,1.3120486999999998,2.3411834,0.9745114,0.7250542,0.6148994
Cmpk2,1.6082164,3.2342324,9.189428,1.3442701,2.8774016,1.9272954,0.081917085,0.008044986,0.0,0.0,0.28159487,0.50347954,0.75244385,0.0,0.2332949999999999
Cmtm8,5.443112,24.891315,17.51875,2.5607865000000003,8.985826,2.3827627,0.53448564,1.4806674,0.71169704,32.060559999999995,26.717249,2.914787,4.0386252,0.9069878,0.605901
Cmya5,0.58965206,77.34765,61.31081,3.1318576,15.384941,1.4430848,0.0,0.14862259,0.0051548285,0.0,0.0,0.073093876,0.17044115,0.0036142713,0.0
Cndp1,2.3278418,34.679592,43.790916,18.72899,6.7611647,0.008437244,14.740409,7.291171,3.4087946,4.4978,0.23032512,0.19578512,9.207518,0.0,0.0331569
Cnga3,0.7185045999999999,0.0,0.0,0.018466258,0.16298023,0.010475934,0.017166087,2.2722450000000003,4.383894000000001,0.5082374,0.341068,1.417378,5.8375373,0.68882006,1.65452
Cnn1,1.3683188999999998,11.58374,5.034318,13.547272,4.550536599999999,0.04065482,0.0,0.0057349186,0.0,0.0,5.9502654,1.7059641,4.120172,1.4865193,1.39052
Cnot6l,14.608859,1169.0769,1094.4377,812.323,490.36923,72.14981999999999,25.114819,14.540706,15.712382,31.619633,6.232872,2.2397752,11.57806,0.92930365,1.5576
Cnpy2,118.344215,22.57518,7.111681,1.5544306,1.1116431,8.485057000000001,21.836346,96.945274,145.6441,91.298294,440.26767,360.54904,95.17733,264.3293,63.5468
Cnst,8.809382000000001,106.39749,157.9244,111.57851399999998,59.65223,49.383327,14.368052,32.126940000000005,14.754226999999998,39.649353000000005,8.928388,7.572474499999999,4.8973455,3.5785115,4.35268
Cntn1,0.24389945,21.6283,12.048969,17.778757000000002,3.129474,1.1728623,0.41886562,0.2865911,0.4658261999999999,0.008252341,0.065139875,0.011389876,0.22959554,0.02045153,0.0163275
Cntnap2,10.124894,1.1437142,1.5648149,0.8177659,0.30383387,0.0058547813,0.0,0.083844595,0.009364093,0.008162596,2.5151434,1.6998613,3.6809695,1.9813133,1.17964
